; CSV, generated by libsigrok4DSL 0.2.0 on Tue Aug 18 11:58:04 2020
; Channels (2/2)
; Sample rate: 100 MHz
; Sample count: 953.707584 M Samples
Time(s), E, D
0,06393438,0,1
0,06393447,0,0
0,06393454,0,1
0,06393463,0,0
0,06393471,0,1
0,06393487,0,0
0,06393495,0,1
0,06393505,0,0
0,06393517,0,1
0,06393535,0,0
0,06393552,0,1
0,06393569,0,0
0,06393585,0,1
0,06393602,0,0
0,06393619,0,1
0,06393635,0,0
0,06393653,0,1
0,06393662,0,0
0,0639367,0,1
0,06393679,0,0
0,06393687,0,1
0,06393702,0,0
0,0639372,0,1
0,06393729,0,0
0,06393737,0,1
0,06393753,0,0
0,0639377,0,1
0,06393786,0,0
0,06393796,0,1
0,06393804,0,0
0,06393819,0,1
0,06393836,0,0
0,06393853,0,1
0,0639387,0,0
0,06393879,0,1
0,06393887,0,0
0,06393895,0,1
0,06393904,0,0
0,06393912,0,1
0,0639392,0,0
0,06393936,0,1
0,06393946,0,0
0,06393953,0,1
0,06393962,0,0
0,0639397,0,1
0,06393986,0,0
0,06393996,0,1
0,06394003,0,0
0,06394019,0,1
0,06394037,0,0
0,06394053,0,1
0,06394062,0,0
0,0639407,0,1
0,06394086,0,0
0,06394103,0,1
0,06394112,0,0
0,0639412,0,1
0,06394129,0,0
0,06394137,0,1
0,06394153,0,0
0,06394162,0,1
0,0639417,0,0
0,06394179,0,1
0,06394187,0,0
0,06394195,0,1
0,06394204,0,0
0,06394219,0,1
0,06394229,0,0
0,06394237,0,1
0,06394245,0,0
0,06394254,0,1
0,06394262,0,0
0,0639427,0,1
0,06394279,0,0
0,06394287,0,1
0,06394302,0,0
0,06394319,0,1
0,06394336,0,0
0,06394353,0,1
0,06394369,0,0
0,06394386,0,1
0,06394396,0,0
0,06394403,0,1
0,06394412,0,0
0,0639442,0,1
0,06394429,0,0
0,06394437,0,1
0,06394451,0,0
0,06394462,0,1
0,06394471,0,0
0,06394484,0,1
0,06394502,0,0
0,06394512,0,1
0,06394521,0,0
0,06394534,0,1
0,06394553,0,0
0,06394562,0,1
0,06394572,0,0
0,06394579,0,1
0,06394589,0,0
0,06394596,0,1
0,06394606,0,0
0,06394619,0,1
0,06394631,0,0
0,06394639,0,1
0,06394648,0,0
0,06394655,0,1
0,06394671,0,0
0,0639468,0,1
0,0639469,0,0
0,06394697,0,1
0,06394707,0,0
0,0639472,0,1
0,06394739,0,0
0,06394755,0,1
0,06394772,0,0
0,06394782,0,1
0,06394791,0,0
0,06394797,0,1
0,06394809,0,0
0,06394816,0,1
0,06394825,0,0
0,06394833,0,1
0,06394842,0,0
0,06394856,0,1
0,06394867,0,0
0,06394876,0,1
0,06394886,0,0
0,06394891,0,1
0,06394909,0,0
0,06394974,0,1
0,0639498,1,1
0,06395023,1,0
0,06397709,1,1
0,06397761,1,0
0,06398225,1,1
0,0639834,1,0
0,06398441,1,1
0,06398475,1,0
0,06398541,1,1
0,06398601,1,0
0,06398611,1,1
0,06398624,1,0
0,06398674,1,1
0,06398693,1,0
0,06398703,1,1
0,06398723,1,0
0,06398778,1,1
0,06398813,1,0
0,06398822,1,1
0,06398841,1,0
0,06398889,1,1
0,06398966,1,0
0,06399039,1,1
0,06399069,1,0
0,06399078,1,1
0,0639909,1,0
0,06399143,1,1
0,06399191,1,0
0,06399259,1,1
0,06399307,1,0
0,06399317,1,1
0,06399325,1,0
0,06399333,1,1
0,06399342,1,0
0,06399401,1,1
0,06399442,1,0
0,06399525,1,1
0,06399559,1,0
0,06399639,1,1
0,0639966,1,0
0,06399741,1,1
0,06399773,1,0
0,06399825,1,1
0,06399869,1,0
0,06399875,1,1
0,063999,1,0
0,06399943,1,1
0,06400023,1,0
0,06400109,1,1
0,06400143,1,0
0,06400239,1,1
0,06400287,1,0
0,06400342,1,1
0,06400363,1,0
0,06400373,1,1
0,06400406,1,0
0,06400457,1,1
0,06400496,1,0
0,06400509,1,1
0,06400518,1,0
0,06400599,1,1
0,06400612,1,0
0,06400624,1,1
0,06400644,1,0
0,06400706,1,1
0,06400741,1,0
0,06400817,1,1
0,06400873,1,0
0,06400947,1,1
0,06401063,1,0
0,06401191,1,1
0,0640124,1,0
0,0640153,1,1
0,06401575,1,0
0,06403195,1,1
0,0640331,1,0
0,06996189,1,1
0,06996223,1,0
0,06996421,1,1
0,06996469,1,0
0,06996479,1,1
0,06996488,1,0
0,06996494,1,1
0,06996521,1,0
0,06996563,1,1
0,06996603,1,0
0,06996668,1,1
0,06996703,1,0
0,06996713,1,1
0,06996723,1,0
0,06996785,1,1
0,06996835,1,0
0,0699687,1,1
0,0699689,1,0
0,06996899,1,1
0,06996923,1,0
0,06996985,1,1
0,06997035,1,0
0,06997086,1,1
0,06997105,1,0
0,06997116,1,1
0,06997151,1,0
0,06997201,1,1
0,06997265,1,0
0,06997273,1,1
0,06997301,1,0
0,06997356,1,1
0,06997397,1,0
0,06997477,1,1
0,06997504,1,0
0,06997519,1,1
0,06997537,1,0
0,069976,1,1
0,06997621,1,0
0,06997684,1,1
0,06997735,1,0
0,06997805,1,1
0,06997837,1,0
0,06997951,1,1
0,06997985,1,0
0,06998061,1,1
0,06998102,1,0
0,06998173,1,1
0,06998206,1,0
0,06998385,1,1
0,06998453,1,0
0,06998536,1,1
0,06998557,1,0
0,06998635,1,1
0,0699867,1,0
0,06998751,1,1
0,06998774,1,0
0,06998788,1,1
0,06998804,1,0
0,06998853,1,1
0,06998919,1,0
0,06998985,1,1
0,06999035,1,0
0,06999103,1,1
0,06999141,1,0
0,06999185,1,1
0,06999238,1,0
0,06999322,1,1
0,06999371,1,0
0,06999421,1,1
0,06999471,1,0
0,06999535,1,1
0,06999574,1,0
0,06999667,1,1
0,06999702,1,0
0,06999765,1,1
0,06999821,1,0
0,07002869,1,1
0,07002901,1,0
0,07002917,1,1
0,07002929,1,0
0,07002934,1,1
0,07002945,1,0
0,07002951,1,1
0,07002961,1,0
0,07002968,1,1
0,07002983,1,0
0,07002999,1,1
0,07003017,1,0
0,07003025,1,1
0,07003035,1,0
0,07003041,1,1
0,07003051,1,0
0,07003057,0,0
0,07003065,0,1
0,07003081,0,0
0,07003091,0,1
0,070031,0,0
0,07003107,0,1
0,07003117,0,0
0,07003124,0,1
0,07003133,0,0
0,07003146,0,1
0,07003158,0,0
0,07003165,0,1
0,07003174,0,0
0,07003182,0,1
0,07003197,0,0
0,07003207,0,1
0,07003215,0,0
0,07003223,0,1
0,07003232,0,0
0,0700324,0,1
0,07003249,0,0
0,07003263,0,1
0,07003281,0,0
0,07003291,0,1
0,07003299,0,0
0,07003307,0,1
0,07003315,0,0
0,07003331,0,1
0,07003348,0,0
0,07003365,0,1
0,07003374,0,0
0,07003382,0,1
0,07003397,0,0
0,07003415,0,1
0,07003424,0,0
0,07003432,0,1
0,07003448,0,0
0,07003465,0,1
0,07003474,0,0
0,07003482,0,1
0,0700349,0,0
0,07003499,0,1
0,07003507,0,0
0,07003515,0,1
0,07003531,0,0
0,0700354,0,1
0,07003549,0,0
0,07003557,0,1
0,07003565,0,0
0,07003581,0,1
0,0700359,0,0
0,07003598,0,1
0,07003615,0,0
0,07003631,0,1
0,0700364,0,0
0,07003648,0,1
0,07003664,0,0
0,07003674,0,1
0,07003682,0,0
0,0700369,0,1
0,07003699,0,0
0,07003707,0,1
0,07003715,0,0
0,07003723,0,1
0,07003732,0,0
0,07003747,0,1
0,07003757,0,0
0,07003765,0,1
0,07003774,0,0
0,07003782,0,1
0,07003797,0,0
0,07003815,0,1
0,07003824,0,0
0,07003832,0,1
0,07003847,0,0
0,07003865,0,1
0,07003874,0,0
0,07003882,0,1
0,07003897,0,0
0,07003914,0,1
0,07003931,0,0
0,07003941,0,1
0,07003949,0,0
0,07003957,0,1
0,07003965,0,0
0,07003973,0,1
0,07003982,0,0
0,07003996,0,1
0,07004007,0,0
0,07004015,0,1
0,07004029,0,0
0,0700404,0,1
0,07004049,0,0
0,07004057,0,1
0,07004066,0,0
0,07004073,0,1
0,07004083,0,0
0,07004095,0,1
0,07004109,0,0
0,07004116,0,1
0,07004131,0,0
0,07004141,0,1
0,07004151,0,0
0,07004158,0,1
0,07004168,0,0
0,07004181,0,1
0,07004193,0,0
0,07004201,0,1
0,0700421,0,0
0,07004217,0,1
0,07004233,0,0
0,07004249,0,1
0,07004267,0,0
0,07004276,0,1
0,07004286,0,0
0,07004293,0,1
0,07004303,0,0
0,07004317,0,1
0,07004329,0,0
0,07004369,0,1
0,07004387,0,0
0,070044,0,1
0,0700442,0,0
0,07004436,1,0
0,07004503,1,1
0,07004538,1,0
0,08386863,1,1
0,08386884,1,0
0,08386895,1,1
0,08386907,1,0
0,08386917,1,1
0,08386929,1,0
0,0838694,1,1
0,08386947,1,0
0,08386955,1,1
0,08386965,1,0
0,08386971,1,1
0,08386981,1,0
0,08386993,1,1
0,08387012,1,0
0,08387021,1,1
0,0838703,1,0
0,08387037,1,1
0,08387047,1,0
0,08387053,1,1
0,08387063,1,0
0,0838707,1,1
0,0838708,1,0
0,08387087,1,1
0,08387096,1,0
0,08387109,1,1
0,0838711,0,1
0,08387121,0,0
0,08387128,0,1
0,08387143,0,0
0,08387158,0,1
0,0838717,0,0
0,08387177,0,1
0,08387193,0,0
0,08387207,0,1
0,08387225,0,0
0,08387235,0,1
0,08387243,0,0
0,08387251,0,1
0,0838726,0,0
0,08387268,0,1
0,08387277,0,0
0,08387285,0,1
0,08387293,0,0
0,08387301,0,1
0,0838731,0,0
0,08387318,0,1
0,08387327,0,0
0,08387335,0,1
0,08387343,0,0
0,08387351,0,1
0,0838736,0,0
0,08387375,0,1
0,08387385,0,0
0,08387393,0,1
0,08387408,0,0
0,08387426,0,1
0,08387435,0,0
0,08387443,0,1
0,08387459,0,0
0,08387476,0,1
0,08387492,0,0
0,08387509,0,1
0,08387525,0,0
0,08387535,0,1
0,08387543,0,0
0,08387551,0,1
0,0838756,0,0
0,08387575,0,1
0,08387585,0,0
0,08387593,0,1
0,08387601,0,0
0,0838761,0,1
0,08387618,0,0
0,08387626,0,1
0,08387642,0,0
0,08387659,0,1
0,08387675,0,0
0,08387692,0,1
0,08387701,0,0
0,08387709,0,1
0,08387725,0,0
0,08387735,0,1
0,08387743,0,0
0,08387751,0,1
0,0838776,0,0
0,08387775,0,1
0,08387792,0,0
0,08387801,0,1
0,08387809,0,0
0,08387825,0,1
0,08387842,0,0
0,08387859,0,1
0,08387875,0,0
0,08387892,0,1
0,08387902,0,0
0,08387909,0,1
0,08387918,0,0
0,08387926,0,1
0,08387935,0,0
0,08387943,0,1
0,08387958,0,0
0,08387975,0,1
0,08387985,0,0
0,08387993,0,1
0,08388009,0,0
0,08388025,0,1
0,08388042,0,0
0,08388059,0,1
0,08388069,0,0
0,08388076,0,1
0,08388091,0,0
0,08388102,0,1
0,0838811,0,0
0,08388125,0,1
0,08388141,0,0
0,08388158,0,1
0,08388174,0,0
0,08388185,0,1
0,08388193,0,0
0,08388201,0,1
0,08388211,0,0
0,08388223,0,1
0,08388236,0,0
0,08388243,0,1
0,08388253,0,0
0,0838826,0,1
0,08388275,0,0
0,0838829,0,1
0,08388304,0,0
0,08388311,0,1
0,0838832,0,0
0,08388327,0,1
0,08388343,0,0
0,08388352,0,1
0,08388363,0,0
0,08388375,0,1
0,08388394,0,0
0,08388403,0,1
0,08388413,0,0
0,08388426,0,1
0,08388444,0,0
0,08388461,0,1
0,08388478,0,0
0,08388488,0,1
0,08388497,0,0
0,08388503,0,1
0,08388514,0,0
0,08388527,0,1
0,0838854,0,0
0,08388549,0,1
0,08388561,0,0
0,08388579,0,1
0,0838865,0,0
0,08388662,1,1
0,08388681,1,0
0,08388745,1,1
0,08388779,1,0
0,08388863,1,1
0,083889,1,0
0,08392132,1,1
0,08392155,1,0
0,08392163,1,1
0,08392183,1,0
0,0839224,1,1
0,08392281,1,0
0,08392348,1,1
0,08392397,1,0
0,08392413,1,1
0,08392425,1,0
0,08392479,1,1
0,08392514,1,0
0,08392526,1,1
0,08392562,1,0
0,08392594,1,1
0,08392673,1,0
0,08392681,1,1
0,08392701,1,0
0,0839273,1,1
0,08392757,1,0
0,08392765,1,1
0,08392799,1,0
0,08392862,1,1
0,08392897,1,0
0,08392979,1,1
0,08392999,1,0
0,08393012,1,1
0,0839303,1,0
0,08393079,1,1
0,08393114,1,0
0,08393123,1,1
0,08393132,1,0
0,08393207,1,1
0,08393257,1,0
0,08393306,1,1
0,08393398,1,0
0,08393482,1,1
0,08393516,1,0
0,08393529,1,1
0,08393564,1,0
0,08393595,1,1
0,08393632,1,0
0,08393646,1,1
0,08393666,1,0
0,08393698,1,1
0,08393747,1,0
0,08393833,1,1
0,08393856,1,0
0,08393864,1,1
0,0839388,1,0
0,08393944,1,1
0,08393981,1,0
0,08394079,1,1
0,08394099,1,0
0,0839418,1,1
0,08394265,1,0
0,08394276,1,1
0,08394298,1,0
0,08394363,1,1
0,08394398,1,0
0,08394479,1,1
0,08394513,1,0
0,08394632,1,1
0,08394654,1,0
0,08394665,1,1
0,08394681,1,0
0,08394731,1,1
0,08394781,1,0
0,08394866,1,1
0,08394949,1,0
0,08395032,1,1
0,08395101,1,0
0,08989325,1,1
0,0898936,1,0
0,08990108,1,1
0,0899013,1,0
0,08990141,1,1
0,08990169,1,0
0,08990236,1,1
0,08990276,1,0
0,08990343,1,1
0,0899038,1,0
0,08990559,1,1
0,08990594,1,0
0,08990682,1,1
0,08990694,1,0
0,089907,1,1
0,08990711,1,0
0,08990774,1,1
0,08990811,1,0
0,08990826,1,1
0,08990842,1,0
0,08990906,1,1
0,08990928,1,0
0,08991001,1,1
0,08991062,1,0
0,08991157,1,1
0,08991186,1,0
0,08991197,1,1
0,08991207,1,0
0,08991259,1,1
0,08991308,1,0
0,08991385,1,1
0,08991453,1,0
0,08991493,1,1
0,08991512,1,0
0,08991523,1,1
0,08991557,1,0
0,08991629,1,1
0,08991669,1,0
0,08991728,1,1
0,08991761,1,0
0,08991772,1,1
0,08991806,1,0
0,08991958,1,1
0,08992008,1,0
0,08992075,1,1
0,08992119,1,0
0,08992192,1,1
0,08992227,1,0
0,08992238,1,1
0,08992258,1,0
0,08992309,1,1
0,08992347,1,0
0,08992357,1,1
0,08992391,1,0
0,08992559,1,1
0,08992593,1,0
0,08992605,1,1
0,08992626,1,0
0,08992674,1,1
0,08992759,1,0
0,08992769,1,1
0,0899281,1,0
0,08992824,1,1
0,08992877,1,0
0,08992943,1,1
0,08992992,1,0
0,08993059,1,1
0,08993109,1,0
0,0899316,1,1
0,08993244,1,0
0,08993256,1,1
0,08993308,1,0
0,08993324,1,1
0,08993346,1,0
0,08996476,1,1
0,08996496,1,0
0,08996507,1,1
0,08996526,1,0
0,08996589,1,1
0,08996608,1,0
0,08996624,1,1
0,08996635,1,0
0,08996643,1,1
0,08996656,1,0
0,08996666,1,1
0,08996674,1,0
0,08996688,1,1
0,08996706,1,0
0,08996715,1,1
0,08996725,1,0
0,08996737,1,1
0,0899675,1,0
0,08996757,1,1
0,08996766,0,0
0,08996773,0,1
0,08996788,0,0
0,08996797,0,1
0,08996806,0,0
0,0899682,0,1
0,08996837,0,0
0,08996846,0,1
0,08996855,0,0
0,08996863,0,1
0,08996872,0,0
0,08996885,0,1
0,08996902,0,0
0,08996913,0,1
0,08996921,0,0
0,08996936,0,1
0,08996947,0,0
0,08996954,0,1
0,08996963,0,0
0,08996971,0,1
0,08996986,0,0
0,08997003,0,1
0,08997013,0,0
0,08997021,0,1
0,08997037,0,0
0,08997054,0,1
0,0899707,0,0
0,08997087,0,1
0,08997104,0,0
0,08997121,0,1
0,08997137,0,0
0,08997154,0,1
0,08997171,0,0
0,08997187,0,1
0,08997204,0,0
0,08997213,0,1
0,08997221,0,0
0,08997237,0,1
0,08997246,0,0
0,08997254,0,1
0,0899727,0,0
0,0899728,0,1
0,08997288,0,0
0,08997304,0,1
0,08997313,0,0
0,08997321,0,1
0,08997337,0,0
0,08997346,0,1
0,08997354,0,0
0,08997363,0,1
0,08997371,0,0
0,08997379,0,1
0,08997388,0,0
0,08997396,0,1
0,08997405,0,0
0,0899742,0,1
0,08997437,0,0
0,08997446,0,1
0,08997454,0,0
0,0899747,0,1
0,0899748,0,0
0,08997488,0,1
0,08997503,0,0
0,08997521,0,1
0,08997537,0,0
0,08997554,0,1
0,08997563,0,0
0,08997571,0,1
0,0899758,0,0
0,08997588,0,1
0,08997596,0,0
0,08997605,0,1
0,08997613,0,0
0,08997621,0,1
0,08997629,0,0
0,08997638,0,1
0,08997653,0,0
0,08997663,0,1
0,08997671,0,0
0,08997679,0,1
0,08997688,0,0
0,08997696,0,1
0,08997705,0,0
0,08997713,0,1
0,08997721,0,0
0,08997729,0,1
0,08997738,0,0
0,08997751,0,1
0,08997769,0,0
0,08997785,0,1
0,08997804,0,0
0,08997818,0,1
0,08997831,0,0
0,08997839,0,1
0,08997854,0,0
0,08997863,0,1
0,08997873,0,0
0,08997881,0,1
0,08997891,0,0
0,08997903,0,1
0,08997917,0,0
0,08997923,0,1
0,08997939,0,0
0,08997955,0,1
0,08997968,0,0
0,08997974,0,1
0,0899799,0,0
0,08998,0,1
0,08998008,0,0
0,08998016,0,1
0,08998026,0,0
0,08998032,0,1
0,08998043,0,0
0,08998074,0,1
0,08998126,0,0
0,08998136,0,1
0,08998143,1,1
0,08998159,1,0
0,08998234,1,1
0,08998292,1,0
0,10380554,1,1
0,1038059,1,0
0,10380637,1,1
0,10380654,1,0
0,10380666,1,1
0,10380685,1,0
0,10380702,1,1
0,10380718,1,0
0,10380733,1,1
0,10380745,1,0
0,10380751,1,1
0,10380767,1,0
0,10380783,1,1
0,103808,1,0
0,10380809,1,1
0,10380819,1,0
0,10380825,1,1
0,1038083,0,1
0,10380835,0,0
0,10380848,0,1
0,1038086,0,0
0,10380867,0,1
0,10380876,0,0
0,10380883,0,1
0,10380893,0,0
0,10380899,0,1
0,10380915,0,0
0,10380924,0,1
0,10380933,0,0
0,10380946,0,1
0,10380965,0,0
0,10380981,0,1
0,10380997,0,0
0,10381014,0,1
0,10381031,0,0
0,10381048,0,1
0,10381064,0,0
0,10381081,0,1
0,10381091,0,0
0,10381099,0,1
0,10381107,0,0
0,10381116,0,1
0,10381131,0,0
0,10381148,0,1
0,10381158,0,0
0,10381165,0,1
0,10381181,0,0
0,10381198,0,1
0,10381215,0,0
0,10381224,0,1
0,10381232,0,0
0,10381248,0,1
0,10381265,0,0
0,10381282,0,1
0,10381298,0,0
0,10381307,0,1
0,10381315,0,0
0,10381324,0,1
0,10381332,0,0
0,10381341,0,1
0,10381349,0,0
0,10381365,0,1
0,10381374,0,0
0,10381382,0,1
0,10381391,0,0
0,10381399,0,1
0,10381415,0,0
0,10381424,0,1
0,10381432,0,0
0,10381448,0,1
0,10381465,0,0
0,10381481,0,1
0,10381491,0,0
0,10381499,0,1
0,10381515,0,0
0,10381532,0,1
0,10381541,0,0
0,10381549,0,1
0,10381557,0,0
0,10381565,0,1
0,10381581,0,0
0,10381591,0,1
0,10381599,0,0
0,10381607,0,1
0,10381616,0,0
0,10381624,0,1
0,10381633,0,0
0,10381648,0,1
0,10381658,0,0
0,10381665,0,1
0,10381674,0,0
0,10381682,0,1
0,10381691,0,0
0,10381699,0,1
0,10381707,0,0
0,10381716,0,1
0,10381731,0,0
0,10381748,0,1
0,10381764,0,0
0,10381781,0,1
0,10381797,0,0
0,10381814,0,1
0,10381824,0,0
0,10381832,0,1
0,10381841,0,0
0,10381849,0,1
0,10381857,0,0
0,10381865,0,1
0,10381879,0,0
0,10381891,0,1
0,10381899,0,0
0,10381912,0,1
0,10381931,0,0
0,10381941,0,1
0,1038195,0,0
0,10381962,0,1
0,10381981,0,0
0,10381991,0,1
0,10382001,0,0
0,10382008,0,1
0,10382018,0,0
0,10382025,0,1
0,10382035,0,0
0,10382047,0,1
0,1038206,0,0
0,10382067,0,1
0,10382077,0,0
0,10382084,0,1
0,103821,0,0
0,10382109,0,1
0,10382119,0,0
0,10382126,0,1
0,10382136,0,0
0,10382149,0,1
0,10382167,0,0
0,10382184,0,1
0,10382201,0,0
0,1038221,0,1
0,10382219,0,0
0,10382226,0,1
0,10382237,0,0
0,10382244,0,1
0,10382254,0,0
0,10382263,0,1
0,1038227,0,0
0,10382283,0,1
0,10382295,0,0
0,10382305,0,1
0,10382336,0,0
0,10382346,0,1
0,10382386,0,0
0,10382399,1,0
0,10382405,1,1
0,10382452,1,0
0,10382463,1,1
0,1038252,1,0
0,10384985,1,1
0,103851,1,0
0,10385603,1,1
0,10385638,1,0
0,10385703,1,1
0,10385738,1,0
0,10385817,1,1
0,1038584,1,0
0,10385946,1,1
0,10386014,1,0
0,10386041,1,1
0,10386053,1,0
0,10386104,1,1
0,10386126,1,0
0,10386134,1,1
0,10386154,1,0
0,10386205,1,1
0,1038624,1,0
0,10386251,1,1
0,10386269,1,0
0,10386319,1,1
0,10386355,1,0
0,10386367,1,1
0,1038638,1,0
0,10386467,1,1
0,10386498,1,0
0,10386537,1,1
0,10386587,1,0
0,10386601,1,1
0,10386619,1,0
0,10386671,1,1
0,10386705,1,0
0,10386718,1,1
0,10386738,1,0
0,10386785,1,1
0,10386821,1,0
0,1038683,1,1
0,10386839,1,0
0,10386891,1,1
0,10386967,1,0
0,10387047,1,1
0,10387085,1,0
0,10387097,1,1
0,10387104,1,0
0,10387111,1,1
0,10387121,1,0
0,10387185,1,1
0,10387236,1,0
0,1038732,1,1
0,10387388,1,0
0,10387469,1,1
0,1038749,1,0
0,10387538,1,1
0,10387611,1,0
0,1038762,1,1
0,10387641,1,0
0,10387803,1,1
0,10387837,1,0
0,10387935,1,1
0,10388051,1,0
0,10388137,1,1
0,1038817,1,0
0,10388654,1,1
0,10388703,1,0
0,10388789,1,1
0,1038884,1,0
0,10389071,1,1
0,10389186,1,0
0,10389268,1,1
0,10389383,1,0
0,10983616,1,1
0,10983635,1,0
0,109838,1,1
0,10983865,1,0
0,10984048,1,1
0,10984081,1,0
0,10984163,1,1
0,10984184,1,0
0,10984249,1,1
0,10984315,1,0
0,10984331,1,1
0,10984348,1,0
0,10984414,1,1
0,10984463,1,0
0,10984514,1,1
0,10984581,1,0
0,10984597,1,1
0,10984615,1,0
0,109847,1,1
0,10984732,1,0
0,10984747,1,1
0,10984757,1,0
0,10984814,1,1
0,10984847,1,0
0,10984857,1,1
0,10984866,1,0
0,10984926,1,1
0,10984966,1,0
0,10985032,1,1
0,10985066,1,0
0,10985075,1,1
0,10985099,1,0
0,10985149,1,1
0,10985223,1,0
0,1098525,1,1
0,10985265,1,0
0,10985275,1,1
0,10985285,1,0
0,1098529,1,1
0,10985324,1,0
0,10985334,1,1
0,10985348,1,0
0,10985431,1,1
0,10985463,1,0
0,10985516,1,1
0,10985576,1,0
0,10985662,1,1
0,10985692,1,0
0,10985815,1,1
0,10985831,1,0
0,10985889,1,1
0,10985947,1,0
0,10986013,1,1
0,10986049,1,0
0,10986265,1,1
0,109863,1,0
0,10986373,1,1
0,1098644,1,0
0,10986453,1,1
0,10986465,1,0
0,10986533,1,1
0,10986583,1,0
0,10986649,1,1
0,10986723,1,0
0,10986733,1,1
0,10986764,1,0
0,10986854,1,1
0,10986897,1,0
0,10986914,1,1
0,10986949,1,0
0,10987815,1,1
0,10987931,1,0
0,1099023,1,1
0,10990263,1,0
0,10990273,1,1
0,10990282,1,0
0,10990293,1,1
0,10990328,1,0
0,10990344,1,1
0,10990374,1,0
0,10990381,1,1
0,1099039,1,0
0,10990396,1,1
0,10990412,1,0
0,10990428,1,1
0,10990445,1,0
0,10990453,1,1
0,10990463,1,0
0,1099047,1,1
0,1099048,1,0
0,10990492,0,0
0,10990493,0,1
0,10990511,0,0
0,10990519,0,1
0,10990529,0,0
0,10990536,0,1
0,10990545,0,0
0,10990552,0,1
0,10990562,0,0
0,10990575,0,1
0,10990586,0,0
0,10990594,0,1
0,10990603,0,0
0,1099061,0,1
0,10990625,0,0
0,10990635,0,1
0,10990644,0,0
0,10990652,0,1
0,10990661,0,0
0,10990669,0,1
0,10990677,0,0
0,10990692,0,1
0,10990709,0,0
0,10990719,0,1
0,10990727,0,0
0,10990735,0,1
0,10990744,0,0
0,10990759,0,1
0,10990777,0,0
0,10990793,0,1
0,10990803,0,0
0,1099081,0,1
0,10990826,0,0
0,10990843,0,1
0,10990853,0,0
0,1099086,0,1
0,10990876,0,0
0,10990893,0,1
0,10990902,0,0
0,1099091,0,1
0,10990919,0,0
0,10990927,0,1
0,10990935,0,0
0,10990944,0,1
0,10990959,0,0
0,10990969,0,1
0,10990977,0,0
0,10990985,0,1
0,10990994,0,0
0,10991009,0,1
0,10991019,0,0
0,10991027,0,1
0,10991043,0,0
0,1099106,0,1
0,10991069,0,0
0,10991077,0,1
0,10991093,0,0
0,10991102,0,1
0,1099111,0,0
0,10991119,0,1
0,10991127,0,0
0,10991135,0,1
0,10991144,0,0
0,10991152,0,1
0,10991161,0,0
0,10991176,0,1
0,10991186,0,0
0,10991194,0,1
0,10991202,0,0
0,10991211,0,1
0,10991226,0,0
0,10991243,0,1
0,10991252,0,0
0,1099126,0,1
0,10991276,0,0
0,10991293,0,1
0,10991303,0,0
0,1099131,0,1
0,10991326,0,0
0,10991343,0,1
0,10991359,0,0
0,10991369,0,1
0,10991377,0,0
0,10991385,0,1
0,10991394,0,0
0,10991402,0,1
0,10991411,0,0
0,10991425,0,1
0,10991436,0,0
0,10991443,0,1
0,10991458,0,0
0,10991469,0,1
0,10991477,0,0
0,10991485,0,1
0,10991495,0,0
0,10991502,0,1
0,10991511,0,0
0,10991524,0,1
0,10991537,0,0
0,10991545,0,1
0,1099156,0,0
0,10991569,0,1
0,10991579,0,0
0,10991586,0,1
0,10991596,0,0
0,10991609,0,1
0,10991622,0,0
0,10991629,0,1
0,10991639,0,0
0,10991646,0,1
0,10991661,0,0
0,10991677,0,1
0,10991695,0,0
0,10991705,0,1
0,10991714,0,0
0,10991721,0,1
0,10991731,0,0
0,10991746,0,1
0,10991757,0,0
0,10991763,0,1
0,10991775,0,0
0,1099183,0,1
0,10991868,0,0
0,10991893,1,0
0,1237416,1,1
0,12374204,1,0
0,12374275,1,1
0,1237431,1,0
0,12374361,1,1
0,12374377,1,0
0,12374388,1,1
0,12374407,1,0
0,12374426,1,1
0,1237444,1,0
0,12374456,1,1
0,12374469,1,0
0,12374474,1,1
0,1237449,1,0
0,12374505,1,1
0,12374523,1,0
0,12374531,1,1
0,12374541,1,0
0,12374548,1,1
0,12374555,0,1
0,12374557,0,0
0,12374571,0,1
0,12374582,0,0
0,12374589,0,1
0,12374599,0,0
0,12374605,0,1
0,12374615,0,0
0,12374622,0,1
0,12374638,0,0
0,12374647,0,1
0,12374656,0,0
0,12374669,0,1
0,12374687,0,0
0,12374703,0,1
0,1237472,0,0
0,12374737,0,1
0,12374753,0,0
0,1237477,0,1
0,12374787,0,0
0,12374804,0,1
0,12374814,0,0
0,12374821,0,1
0,1237483,0,0
0,12374838,0,1
0,12374853,0,0
0,12374871,0,1
0,1237488,0,0
0,12374888,0,1
0,12374904,0,0
0,12374921,0,1
0,12374937,0,0
0,12374947,0,1
0,12374955,0,0
0,12374971,0,1
0,12374987,0,0
0,12375004,0,1
0,12375021,0,0
0,1237503,0,1
0,12375038,0,0
0,12375047,0,1
0,12375055,0,0
0,12375063,0,1
0,12375072,0,0
0,12375087,0,1
0,12375097,0,0
0,12375105,0,1
0,12375113,0,0
0,12375121,0,1
0,12375137,0,0
0,12375147,0,1
0,12375155,0,0
0,12375171,0,1
0,12375187,0,0
0,12375204,0,1
0,12375213,0,0
0,12375221,0,1
0,12375237,0,0
0,12375254,0,1
0,12375263,0,0
0,12375271,0,1
0,1237528,0,0
0,12375288,0,1
0,12375304,0,0
